time,page,sender_name,content,photos,,videos,link,kdv,,,
2024/03/26,FP - Tám Chuyện Showbiz,Đào Hửu Nhơn,"❗️😌Thích cái cách cô ấy chọn nhạc để đăng ảnh giữa lúc có tin đồn hẹn hò 🤣  Kiểu này thì chị đã ""chốt đơn"" bé Iphone 15promax rồi nha mấy bà, khỏi tin với chả đồn 😀 Lần này chỉ khoải ""Ủa ủa"" 🤣",https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434304125_737999231811548_7577261555298358377_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF687Aul4ymD0oHyj85VExBu6Pr8cgLLzW7o-vxyAsvNczqcTtPYqD53-MIn8REQ5LVzdwiIg1IG_VuQSePpaWc&_nc_ohc=ZgqDw3Cu2FcAX_Nq-hQ&_nc_ht=scontent.fhan14-3.fna&oh=03_AdXQc1EsCp1sdjCmaipOIhAVawOIGJA4T8E1C61EJk0vow&oe=663488B7 ,,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Le Ngoc Tuyen,"Thiều Bảo Trâm đăng ảnh khoe visual rạng rỡ giữa tin hẹn hò, không xác nhận cũng không phủ nhận cô nàng chỉ xả ảnh với caption “Ủa ủa 🤭🤭🤭”  Thích cái cách cổ làm ngơ trước dư luận nhưng ai cũng hiểu cái ủa ủa của cổ chính là yes yes 😂","https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/434011501_393854193399111_3665616616946457103_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF_ZcjQZpOo5NPrhv5SVyEIPmw5tLVtaCY-bDm0tW1oJsSY5prj0jy62yDFsSJ31sac7xR1_tql8TwA_LSlf9pH&_nc_ohc=OaNno5-cB2UAX80yv1M&_nc_ht=scontent.fhan14-1.fna&oh=03_AdXgSwAHCrJOIMfasDEdnLtYFp4eNK_M4WiJ3aGv6-Maeg&oe=6634A1FD 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/433766285_429516069609304_448736759635206268_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGGxpHEnZYtNDKQhbeddHugNNmJEtRWrgI02YkS1FauAtoVUmSVTArVD2URiK10x9UjLu_oitLaelJjvJ8lU8Xx&_nc_ohc=wSJBgKZzbbUAX9hi5pv&_nc_ht=scontent.fhan14-4.fna&oh=03_AdXSwOVASJnFIfqmB3ynKk6b1QWXDw7gZETaPXIYxam0Gw&oe=66349746 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434146431_889303536303654_4204941518867746223_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFHJh9t14tquY8wG0gpiqoyU8u9cldRYG5Ty71yV1FgbsK68IQCfjKYfVVVHLoMFEh8YjrLFGkcd3_M4Gln-HOI&_nc_ohc=WbCYC0UVt3sAX85hq9z&_nc_ht=scontent.fhan14-3.fna&oh=03_AdUhk-lviQmEM7R4WeMnsbhoqpWmxqFSViQH6u9cl18XcA&oe=66349808 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434169233_1776387742872865_3312545489721838314_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHa_O6facqLHtg9DL0I9wsZ0wYJhXhWV__TBgmFeFZX_3CNsRJvFlYOAND3P_aN8adzcGoZo15wd3Bk8ZHMSS1X&_nc_ohc=JT0Gd66gvO0AX8LKyan&_nc_ht=scontent.fhan14-3.fna&oh=03_AdW8I3vAghFryTRm2GRReReuxCAuNd_DtZbuRDxRWWP8Ww&oe=663488CF 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434160203_1123388158867842_2477237468617476011_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHyGlZAFO_hmn_dyDDbzdZBJRx1AJjVfYAlHHUAmNV9gImWFXps1HyGkBgAEGO4b_zlhjnFiSgT1xH0TkNzY3f9&_nc_ohc=rqyRmJs-lxgAX9i6XuM&_nc_ht=scontent.fhan14-3.fna&oh=03_AdU2TxoL5ljW6Zxy4HmN-wghM8a7aTKq-4bsteKK_oR0EA&oe=66348740 ",,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Đào Hửu Nhơn,"‼ THẬT HƯ CHUYỆN KIM SOO HYUN NHẬN CÁT-XÊ KHỦNG 800 TRIỆU WON (~15 TỎI) CHO MỖI TẬP PHIM   Mới đây, Studio Dragon - công ty sản xuất phim Queen Of Tears có Kim Soo Hyun đã lên tiếng phản bác tin đồn việc cát-xe để mời nam diễn viên đóng phim Queen Of Tears là hơn 800 triệu won mỗi tập, tổng cộng 12,8 tỷ won (~237 tỷ đồng) cho 16 tập. 😱  Phía Studio Dragon - công ty sản xuất phim ""Queen of Tears"" nhấn mạnh: ""800 triệu won tiền cát xê cho mỗi tập là hoàn toàn không đúng sự thật. Khác xa so với thực tế"". 😭  Trước đó, tờ Newsen đưa tin, Kim Soo Hyun đã nhận được 800 triệu won tiền cát xê cho mỗi tập phim ""Queen of Tears"", tức 12,8 tỷ won cho cả bộ 16 tập. Con số này tương đương với 1/3 chi phí sản xuất khoảng 40 tỷ won của phim. 🤭","https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/415959183_1128610364931649_7602567728867732426_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHhYYejJa75SC_lD0FOkXKMVtADf_Gm43RW0AN_8abjdD3-NmAAnoNikyn7IfDwhSrvr9_jC7wdsmLwBeM4hKPz&_nc_ohc=ZjDoitTDUD0AX94jk-C&_nc_ht=scontent.fhan14-1.fna&oh=03_AdWFOHdhCiTu2JOZ93O2fyU3wx1TJU8d3VZtSVkRVxFDUA&oe=6634849A 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434362206_966128124394452_7568075089090397162_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGJtUccAHEEH98YrQuix3xP1XwFGv3r1xLVfAUa_evXEmtAkUoWKSUQOAAK3fyAJi8Jf2ESIwLR-Q6XJ5Wx-ya5&_nc_ohc=F-SqOcT7i-4AX9Clhtg&_nc_ht=scontent.fhan14-3.fna&oh=03_AdX0zGKAyWSlSm0xaASB5V68zj_a5y-NJmfPWdEQABWi4g&oe=663479E9 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/433479065_1602232280535732_2958583694998713028_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFVcec6pQjle9S7YsfVcIQfTGxgzL_js6xMbGDMv-OzrIaw_7iKjf_p4sgtraFQpjCKaK_lP3B7gHal4tvdQAuv&_nc_ohc=eBJQdmQ7Vk0AX-on2Gf&_nc_ht=scontent.fhan14-2.fna&oh=03_AdVRalN3dv7mSM_LSklwE_ODp72w7L2W9Juyxc74CtBDjA&oe=66349D77 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/434244304_405423765431027_210869777492676857_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGRt993T9z5oE6HUCRecb3FyU_uZ54eR5XJT-5nnh5HlZZY9L-GG5ayS6rF53uTOVwTJs39bcRKwrOq36AtT7Fv&_nc_ohc=0PCoCZ78TpkAX_ZKhyL&_nc_ht=scontent.fhan14-2.fna&oh=03_AdVVqPmPLsnfR0TMiB0QEXm5RVU6zOAHYcmu35yBnQwKvQ&oe=6634944B 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434259541_1088581728922151_77175600873896436_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGzQdmC0DB03_ZYNs9AmduS-TYAZreLllD5NgBmt4uWUN3XhDT3jvc9f04jTuvBJYnYmNEF_6WMmp8yZYIO6WPT&_nc_ohc=JDCF81aEU3EAX-Sgp0W&_nc_ht=scontent.fhan14-3.fna&oh=03_AdX3E7eQtAT8nAqk8ZHRxTHw2yjCRnVX_g-FZLHsdOcqgA&oe=66347BDD 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434306845_1642778843131114_4969265766174542718_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHfjekDKQMvmOu8ZOjyUZX4Ws2AVcrvXKpazYBVyu9cql51eFegZvI9ZL_pehfvX-WFA8Xf5Udw9nPtlQI3O1SR&_nc_ohc=PBV54EQ_cPAAX-yY4kH&_nc_ht=scontent.fhan14-5.fna&oh=03_AdUaIlOP4hT5Q7aYHfdkT--JnsZa09weNfoSykRmCtAnSQ&oe=66348F01 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434525134_670120261834976_6016570089068933089_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE_OFb46kYUE6FBJAR0DfmYZgoeU7Ty6oBmCh5TtPLqgLZdkpL7sL5kz6mEZNSLiPpg8AKxoCPll-BlgX_q-46K&_nc_ohc=acXF6ZN7vsgAX-SVm0S&_nc_oc=Adi2SV-8c78DzWNkA_qfK8CCyOiVAMWTCIhkO7NVZYUqIMhnfwYPPp496I3x8u85R0c&_nc_ht=scontent.fhan14-5.fna&oh=03_AdWqdDXuOP3gWqTLzILkdS-TN17LMaUxz_VIzXWhvRC6jQ&oe=663476A2 ",,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Le Ngoc Tuyen,"🔥 KIM JI WON LÀ NGƯỜI MẪU MỚI CHO RƯỢU SOJU CHUMCHURUM THAY THẾ HAN SO HEE VÌ ỒN ÀO TÌNH CẢM   “Queen Of Tears” Kim Ji Won sẽ là gương mặt đại diện cho sản phẩm soju Chumchurum. Trước đó, thương hiệu này thông báo đã kết thúc hợp đồng với Han So Hee vào đầu tháng 3 và tìm kiếm người mẫu mới. Knet đang đùa là sao hãng không mời Lee Hyeri để truyền thông bùng nổ hơn 😂",https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433980104_693000036150494_7171371505276351092_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGpdn6n45Ow8Zi_0C_1kJbqTmyrmgGm3sdObKuaAabex3CTYa4-URj6rZMERaqyHi6AVT0z-9hnQBuxbNMsCtvG&_nc_ohc=6Fh7fKZ2afMAX8uQKSv&_nc_ht=scontent.fhan14-3.fna&oh=03_AdUt3GzYZtSTHqkG_27vFGa1-CYdx6hG7NYUmfUMoINW3w&oe=6634AAE8 ,,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Hân Gia,UPDATE THÔNG TIN BẠN TRAI TIN ĐỒN CỦA THIỀU BẢO TRÂM 🤭  Một chàng trai giấu tên (nhưng thích khoe bạn gái) tạm gọi tắt là M. Tên đầy đủ là Matthis Metharam 🤭Ủa?   Bên cạnh thông tin được đề cập ở tin trước chàng trai cao 1m87 và sinh năm 2004 thì mới đây giang cư mận lại tiếp tục nhiệm vụ điệp viên soi tiếp về thông tin anh chàng M (Matthis Metharam) này từng là một game thủ thuộc dàn line up của team K được giới game thủ biết đến với tên gọi Matryxs. Tháng 11/2021 anh chàng quyết định không tiếp tục đồng hành cùng team và dừng sự nghiệp game thủ tại thời điểm này. 🥹,https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434219955_1357063688338634_4157660172626165807_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEOl4D6ccvWBvH_D2YULc71Ssdw9XK9sNdKx3D1cr2w14kIhX3_oBNsfLieCI9KKNyOQ1QiLx_ZT37FTI4tpPKE&_nc_ohc=KUsV3Vi6sekAX_9nrEw&_nc_ht=scontent.fhan14-5.fna&oh=03_AdUdf0H9ASNmajkWA0jF1jtXvTBde4HbBnUM3DckCdsFEA&oe=66348A5A ,,,,Bách,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Le Ngoc Tuyen,"Chị đẹp Khổng Tú Quỳnh và chiếc dáng mơ ước ở tuổi 32 🍓🍓  Sao Bé Dâu trẻ đẹp hoài hay vậy, giờ fan chỉ chờ ngày chị công bố bạn trai thôi á 😍 Nếu Bé Dâu vẫn chưa có người iu thì qua xin vía chị Thiều Bảo Trâm xem sao. Biết đâu được “Rồi em sẽ gặp một chàng trai Pháp” 🫶🏻","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/432713042_1430856674229600_3515663110007094693_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEpTlA2GPlndFV2zVWQQQtHOx-8NfAUc5Q7H7w18BRzlGWLegDaWfM7wYW6ZcZsXdDnwNa1fj0dud3NN4-oyLEI&_nc_ohc=UJmMMxsaVDYAX8SxndZ&_nc_ht=scontent.fhan14-3.fna&oh=03_AdX0eAf-7LiZZVe0Py7x7pr3KpxD-q8M2aoryZxTS61kDA&oe=66348F43 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/418781881_257090657473279_6207554515070338194_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGBaYp6kfK2u1olffYbo3Juiywx03BLRTuLLDHTcEtFO71gDScrO9TJX9ScE2p9OtsMkcd2l2pkifu6aMiQUeBm&_nc_ohc=9jaVuD8idmkAX9oOo1x&_nc_ht=scontent.fhan14-3.fna&oh=03_AdXq7uVArYsIBmEGNM8D6ADQ8sPSYR4EHFatIyizmO9Wrg&oe=66348DE3 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434009691_1520475002200308_8039763783444330284_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHFYFluTX9B5gMtxGWiblpAiZ4EI1L8BQOJngQjUvwFAxqSbIajpHA0bib95sjm4YoCCw8geTwMLiEd-rwCQytq&_nc_ohc=x3A-QnZzLbIAX83yWEY&_nc_ht=scontent.fhan14-5.fna&oh=03_AdU61tT3ih2Jw8Uu0v6BIAUfgCZv3Mbx1JR--kpiCBDJnw&oe=6634A1A5 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433869877_785914762977087_6950111490291422993_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFQvjTOgv3BFyf2E093fdrDC50QRrraF6YLnRBGutoXprAhnyfSkKtIye5aa0hITBh7O-wAv1BiMZiIQlJfQPKB&_nc_ohc=lUL3wmgQSe8AX-mceMf&_nc_oc=AdhhZx6-GJ5Qw4bIJspSC7VPojY6vt6mWjKRPM51eTUw5NnflZl7pwg1bFXDf6qPI94&_nc_ht=scontent.fhan14-3.fna&oh=03_AdWyFbDkAWdw62xpdFcMwpabK3L-zgT418QFbqnMJ5_jjA&oe=663495DA 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/433703266_444836304660915_8418535197690133824_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeERSMN41PyGlJ4F6D-OuZPDIO2bxFQqPycg7ZvEVCo_J8PlT81pODXkZSMG5gFrnqpd-MZ2vARq4nN58Lj2c0sB&_nc_ohc=cdUHr0FzZOgAX8t5WJ_&_nc_ht=scontent.fhan14-4.fna&oh=03_AdWQIjkAfUzTpZ-AbK26yxFLmCHfB32eN9u9-x3OvI-9oA&oe=66348C41 ",,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Hân Gia,"Update thêm thông tin được giang cư mận rumor về bạn trai tin đồn của Thiều Bảo Trâm nhỏ hơn cô 10 tuổi, sinh năm 2004 cam 1m87 và hiện đang học Đại Học ở Pháp. Được biết, cả hai đã hẹn hò với nhau từ trước Tết 😍😍  Ai đó nhanh chóng confirm để mình còn biết mà xin vía nè 😜",https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/432286671_25422080640741130_158663374152907040_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF8EIk3f2aST_7kQZAIBF_UnYb-6Kja9NOdhv7oqNr00wxfZ7NFO-KwEEBp9KSZE2j6v_svO_iY7fOc6DoOb2Ng&_nc_ohc=r88KEOKlXuQAX9hsgj0&_nc_ht=scontent.fhan14-3.fna&oh=03_AdUmbXW_Ipik2HG9Hk9Kw6T6xyK6z2F1TGlzmhHNL1PL1w&oe=66349715 ,,,,Bách,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Le Ngoc Tuyen,"Bạn trai mới của Thiều Bảo Trâm và loạt biểu cảm đáng iu khi dự sự kiện tại TP.HCM 😙  Tình yêu mới của Thiều Bảo Trâm đúng vibe trai Việt Kiều phóng khoáng, đáng yêu nhưng lại bẽn lẽn trước đám đông 😂 Trong loạt ảnh check-in Tuần lễ thời trang tại TP.HCM vào tháng 7/2023, anh chàng luôn có biểu cảm nhắng nhít trong một số bài đăng của bạn bè nhưng đứng trên thảm đỏ thì nhìn ngoan xinh iu luôn 😂  Ai xin vía chị Thiều Bảo Trâm thì tranh thủ đi kìa 💁🏻‍♀️","https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/432838438_1113967523182541_2102069349379197374_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEsxXkXPVG5grhOq7Lkk0gedMEfOcY5b2V0wR85xjlvZROEZQUmL4jJTSjOUOXDLLx9EgwAbyvxeCbUH3nPSbAQ&_nc_ohc=F7HyOSfvsAMAX9Hlwp4&_nc_ht=scontent.fhan14-1.fna&oh=03_AdUlxl9YkEs4GWaZj5Z-x3I_U3chDrYC-8SP7ZGN-cEwGQ&oe=66349FAC 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/431331966_2178633222476985_6706688410520898046_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF3VZUHJBiQKqn5oZ0m5X5PtOzGEh0PoA607MYSHQ-gDlSzY9zsohYWS9uunWDn_FfP71MtACWJ3g4_MJxjOx9y&_nc_ohc=OlY8RSZMMRMAX88rbpx&_nc_ht=scontent.fhan14-3.fna&oh=03_AdVvtWvoA0cHlbbe6BFX-LOpuvHxVQRSwkZmSW-foFEkZQ&oe=6634ACDA 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/432768846_801816621839940_5894555119837430832_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEcWjwHu8Z4bnDHDJqMh1_tUYCIrQCh6dVRgIitAKHp1d1AKt21D8He7ymH5Zpmj-JcARS9H6RcD_dhBmDhJvfo&_nc_ohc=qPETSvCWeV4AX-JrsF0&_nc_ht=scontent.fhan14-2.fna&oh=03_AdXY05HMIw_h8j3ViND4I9GnCCn8lQM7bo4-HZ7qOoG64w&oe=66347EB9 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432883414_796469415663711_6399679298793365339_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH1-aXupLlOSapiAQQEAwQw4RBy4jQQ5KLhEHLiNBDkoj-iongH1asm3RxahdKqTRgDiyVRzWpb6khpEnqDmL6y&_nc_ohc=r-WZjkMoJL0AX86uuoA&_nc_ht=scontent.fhan14-5.fna&oh=03_AdWA9iClmlDyrtW_BNVVjnh0lqgN4Yp5CokpNtgMumBhrA&oe=6634AC32 ",,,,Bách,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Đào Hửu Nhơn,"❗️🔥Chiếc visual full HD bạn trai giấu tên nhưng thích công khai bạn gái của Thiều Bảo Trâm mà mấy bà đang tìm kiếm đây rồi 😍  Cung cấp một xíu Proflie nè, hiện tại ổng đang làm việc song song tại Pháp và Việt Nam 🤩  Bởi tui nói khi mấy bà làm rơi một chiếc Samsung đừng vội buồn vì biết đâu tương lai mấy bà sẽ có được một chiếc Iphone 15 Promax 😌🤓","https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/416376683_1804332366643529_2227688534082958178_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFrm4j-6quLgXNtChq6N4LxdOV_xaRf4pt05X_FpF_imxP2q0rVLtYgfuvU6i_zbKWGjURd8V01qnkvBd4w5FSz&_nc_ohc=Gz9vaWf7CWsAX92L217&_nc_ht=scontent.fhan14-1.fna&oh=03_AdWA-77EfT3psZTAYYqXKR1goIpv0edstnkFJ45toXLLhQ&oe=66349387 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/431663740_1463075940990124_5949647302024972462_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHBfuFUwK9ZkEu5OlZzprFqTQUpx8URWrlNBSnHxRFaufnRVUNagLkdHtt15aadd7H0_d2yWwZ6CPAvAmjuedeh&_nc_ohc=VRyJWm0wC4AAX_qsTJx&_nc_ht=scontent.fhan14-4.fna&oh=03_AdUWvS6JK9Z1ox5sUU3gTtSPoBHNSmo3QOo03oEBnDvvMQ&oe=6634928D 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/420692974_331450726580878_8793818379983927191_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFd67majkkBRJIIM4WsZZD-c-j1rkVZsXtz6PWuRVmxe8-FFXwni2bR6dOYRXfN0zDIOlzINyNqIz44YJKkES4O&_nc_ohc=Aa0BGI1uHWkAX8rQJnk&_nc_ht=scontent.fhan14-5.fna&oh=03_AdV5wskiBF6fkzzIDXFqf2SRTBy-mQZfaDNhXn_mK6xhLA&oe=6634767C 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/434273436_428376312996582_6925073335911728390_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHzOvaOJuvcDAfLNmGN0FUhW6pBSMMbiBdbqkFIwxuIF5KYqGtNOzKQrJlBrlodlrr-yLR0lCbQ9lOuh3qblhOP&_nc_ohc=0iKj7HSdYrAAX9yj75o&_nc_ht=scontent.fhan14-4.fna&oh=03_AdVeAFN8xsZZ6HYQT3mFM5epJk_4MmNJ-Skn2DEr-e0t5Q&oe=6634AAD3 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434291905_1225366212171939_3152614774540743852_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEsqmm7cpjnIyPFTAqMhtizw83tJV884LXDze0lXzzgtbjB9NEXtYhO7QiEc0cEbCXNMR0KpYAU4IfnsVfRdr22&_nc_ohc=7ZBdfIhQH20AX9Qs5lH&_nc_ht=scontent.fhan14-3.fna&oh=03_AdWpvcL8nFU1SfXoPBHorlIRgAV04S0VdbG9Xe1vpesPlQ&oe=66347CB1 ",,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Hân Gia,🔥GÓC TỰ HÀO: ĐEN VÂU THAM DỰ CHƯƠNG TRÌNH CHÍNH PHỦ GẶP MẶT VÀ ĐỐI THOẠI VỚI THANH NIÊN 😊  Anh Đen Vâu nhà ta thật khiến giang cư mận tự hào khi là một trong những nghệ sĩ xuất hiện tại chương trình Thủ tướng Chính phủ gặp mặt và đối thoại với thanh niên sáng nay. 🥹  Mê cái sự thanh lịch này của anh Đen quá đi.🥰,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434206477_1126060658533392_613360792385971414_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE9sJeaUFa5o0qn4DSOKsdzfq6KsgENkAF-roqyAQ2QAc-AMpYBwnRHBaO5Ajqq-F_Q-rUkGRIodxHQXJtYK-ro&_nc_ohc=474H3F9zdRMAX-E5Lf8&_nc_ht=scontent.fhan14-3.fna&oh=03_AdVva21pN93COVum-eIamqka4xEzzeZdv7Q4ALZ3DuRcfw&oe=66349647 ,,,,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Hân Gia,,,,,https://www.facebook.com/tcsbvn/posts/pfbid02z7EcMqF2uK7otTn3g232GoVmpgGiptX3KKyf1Wih4D2uPufLETUZzfjhsPrewq24l,Đạt,Duyệt,,
2024/03/26,FP - Tám Chuyện Showbiz,Đào Hửu Nhơn,"❗️CỰU THÀNH VIÊN T-ARA TUNG BẰNG CHỨNG BỊ CHỒNG ""BỰC LẠO"" GIA ĐÌNH 🙂

Trên trang cá nhân, nữ ca sĩ Ahreum đã đăng tâm thư tiết lộ rằng cô đã trải qua b:ạo h:ành từ chồng cũ trong thời gian sống chung.  Những tấm ảnh bằng chứng cho thấy Ahreum đã phải chịu đựng rất nhiều do những hành vi ng.ược đãi từ chồng. Các bức ảnh này được chụp ngay sau khi cô trốn về nhà cha mẹ cùng con cái. Ahreum đã bị chồng b:ạo h:ành trước mặt con trai và bị th.ương nặng, thậm chí váy cô còn bị rách. Dù các hình ảnh không thể hiện rõ nhưng cô cho biết các vết thâm tím khắp cơ thể mình và nghiêm trọng hơn là mũi cô bị gãy. Điều đáng hối tiếc là cô đã không tới bệnh viện lấy giấy chứng nhận thương tích, do chồng cũ đã tỏ vẻ ăn năn hối lỗi. Ahreum cũng đề cập đến việc chưa thể đâm đơn kiện chồng vì một số lý do.🥲

Trước đó, Ahreum cũng từng miêu tả những hành vi xấu của chồng, bao gồm việc qu.ăng con út lên giường, đ.uổi con lớn và thậm chí điều khiển việc t.iểu và đại t.iện trên mặt hai đứa trẻ. Các hành động này đã gây tổn thương rất nhiều cho hai con của cô.🙃","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434403981_429727009630464_5974007930072771703_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH2UbMyJeJtf255_2zyingqcx7Pcn8tsKhzHs9yfy2wqOV_jZPNIfultweiDHHD9D98QwOtaeDXouk1qA46idIX&_nc_ohc=UB41owvaX3kAX9VFdI9&_nc_ht=scontent.fhan14-3.fna&oh=03_AdX5JB5xZslwo5FlA8VCKUDUlYC1-SYhCQdlzHSFDY_cDA&oe=6634A4DD
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434273417_1596264107825792_2513874212882278907_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE5UNefVph8T6V9vVBfNuzOSDqsp0OajlFIOqynQ5qOUZ5a1nFoXrgTshhRAWizpwi4g6BL0vLUscKVg80XtrkK&_nc_ohc=G2GI6XmBnTsAX9yubSa&_nc_ht=scontent.fhan14-3.fna&oh=03_AdW5-XyoMrBlLDXRL8me8jY4Inz2jScPd-5dHOICQqQ8WQ&oe=663498A6
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/434252187_3491505774492829_3441586074108382803_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHNBo2lwuBHpwfkJGMmiPOk9eTO7m4d2L_15M7ubh3Yv7S1NaLsCwxN_gl9EQLjNm4jglsf1C3x4pCyYVwIdKIw&_nc_ohc=JMII104gPqUAX82-mW7&_nc_ht=scontent.fhan14-1.fna&oh=03_AdWDzN4kevLEd6eIL0vgw7SMYrc1usorZzHxdEk8UTO-NA&oe=6634AD5C",,,,Đạt,Sửa/ xóa bài,Bớt chi tiết bạo hành,Nội dung bạo lực và phản cảm
